world,213,68,74
world,215,68,76
world,169,74,245
world,180,70,253
world,186,66,236
world,188,66,240
world,207,68,75
world,226,64,80
world,2117,79,2037
world,169,71,192
world,169,70,230
world,174,70,241
world,192,76,232
world,162,79,237
world,182,66,228
world,222,64,76
world,176,71,207
world,176,70,245
world,178,70,249
world,184,66,232
world,164,79,241
world,203,67,90
world,170,71,195
world,170,70,233
world,216,64,70
world,-760,54,-5921
world,172,70,237
world,160,79,233
world,180,66,224
world,199,67,86
world,-894,10,-5771
world,184,80,245
world_nether,-83,34,274
world,271,65,164
world,185,66,235
world_nether,3,77,77
world_the_end,-87,68,-32
world,172,65,246
world,212,64,66
world,179,70,252
world,217,68,86
world,168,70,229
world,187,66,239
world,245,62,-12
world,192,71,241
world,195,71,35
world,214,64,68
world,-761,18,-5911
world_nether,-36,81,120
world,172,70,235
world,174,70,239
world,192,76,230
world,180,66,222
world,199,67,85
world_nether,-30,47,168
world,2152,99,2078
world,192,71,239
world,212,64,65
world,179,70,250
world,181,63,27
world,180,80,235
world,187,66,237
world,168,70,227
world,176,65,252
world,214,64,67
world,170,71,193
world,170,70,231
world,189,66,241
world,174,80,223
world,175,70,242
world,193,76,233
world,213,68,81
world,-780,60,-5956
world,183,66,229
world,188,72,193
world,172,65,244
world,171,75,225
world,177,71,208
world,177,70,246
world_the_end,-63,67,-24
world,195,76,237
world,215,68,83
world_nether,3,72,-4
world,217,68,85
world,271,65,162
world,185,66,233
world,171,71,196
world,171,70,234
world,209,68,77
world,2004,78,1904
world,184,71,223
world,-594,50,45
world,173,70,238
world,191,76,229
world,211,68,79
world,179,66,221
world,181,66,225
world,168,70,231
world,187,66,241
world,188,76,226
world_nether,-75,34,229
world,170,71,197
world,170,70,235
world,172,70,239
world,178,66,222
world,215,68,85
world,183,66,233
world,169,75,225
world,2235,64,1845
world,172,65,248
world,177,70,250
world,176,80,231
world,217,68,87
world,185,66,237
world,212,64,67
world,178,80,235
world,179,66,225
world,196,81,235
world,184,72,189
world,172,80,223
world,173,70,242
world,211,68,81
world_nether,-30,47,166
world,181,66,229
world,188,72,197
world,175,70,246
world,193,76,237
world,194,76,33
world,213,68,83
world,180,71,219
world,167,70,230
world,169,71,196
world,188,66,244
world,169,70,234
world,187,76,225
world,207,68,77
world,164,65,232
world,171,70,238
world,189,76,229
world,172,80,221
world,173,70,240
world,174,80,225
world,175,70,244
world,213,68,82
world,181,66,227
world_the_end,10,65,-35
world_nether,-27,106,132
world,188,72,195
world,177,70,248
world,215,68,84
world,183,66,231
world,202,64,60
world,169,71,194
world,169,70,232
world,188,66,242
world,207,68,76
world,228,64,83
world_the_end,-62,61,-20
world,182,71,221
world,184,71,225
world,184,72,187
world,204,64,61
world,171,71,198
world,171,70,236
world,-873,9,-5928
world,211,68,80
world,179,66,223
world,196,81,233
world,184,66,234
world,203,68,72
world,222,64,77
world,171,65,245
world,178,70,251
world_the_end,-63,61,-21
world,2028,77,1914
world,148,63,51
world,186,66,238
world,173,65,249
world,180,71,217
world,199,66,106
world,199,67,87
world,184,80,247
world,174,71,205
world,174,70,243
world,192,85,37
world,160,79,235
world,180,66,226
world,182,66,230
world,181,75,249
world,220,64,75
world,176,71,209
world,176,70,247
world,220,64,71
world,174,70,235
world,176,70,239
world,182,66,222
world,184,66,226
world_the_end,-38,83,-2
world,178,70,243
world,196,76,234
world,170,71,189
world,170,70,227
world,189,66,237
world,172,70,231
world,191,66,241
world,199,67,83
world,217,68,83
world,271,65,158
world,185,66,229
world,184,75,248
world,172,65,240
world,173,75,225
world,179,71,208
world,179,70,246
world,160,74,236
world,282,63,-10
world,187,66,233
world,214,64,65
world,180,80,231
world,181,66,221
world,175,70,238
world,-785,62,-5953
world,14,11,38
world,213,68,79
world,183,66,225
world,188,72,189
world,188,71,227
world,176,80,223
world,177,70,242
world,195,76,233
world,215,68,81
world,187,66,231
world,192,71,233
world,212,64,63
world,214,64,64
world,181,70,248
world,170,71,187
world,189,66,235
world,170,70,225
world,194,71,237
world,188,72,187
world,188,71,225
world,-357,56,60
world,175,70,236
world,215,68,80
world,183,66,223
world,-924,8,-5706
world,172,65,238
world,190,71,229
world,176,80,221
world,179,70,244
world,160,74,234
world,217,68,82
world,271,65,156
world,185,66,227
world,184,75,246
world,171,71,190
world,171,70,228
world,190,66,238
world,228,64,79
world,179,65,253
world,273,63,-15
world,173,70,232
world,211,68,76
world,213,68,78
world,95,11,38
world,186,66,230
world,172,75,222
world,161,74,237
world,180,71,209
world,180,70,247
world,169,71,186
world,168,79,243
world,152,63,51
world,188,66,234
world,207,68,72
world,226,64,77
world_nether,-82,34,274
world,177,65,249
world,176,75,230
world,202,64,58
world,176,80,225
world,177,70,244
world,215,68,82
world,183,66,227
world_nether,2,72,-2
world_nether,0,72,-2
world_nether,0,72,0
world_nether,0,72,2
world_nether,-2,72,0
world,172,65,242
world,179,70,248
world,217,68,84
world,271,65,160
world,185,66,231
world,275,65,164
world,187,66,235
world,192,71,237
world,212,64,64
world,211,68,78
world,186,71,225
world,173,70,236
world,213,68,80
world,181,66,223
world_nether,-24,60,174
world,188,72,191
world,188,71,229
world,174,80,221
world,175,70,240
world,175,65,249
world,180,71,213
world,180,70,251
world,202,64,59
world,169,71,190
world,169,70,228
world,188,66,238
world,207,68,74
world,226,64,79
world,177,65,253
world,228,64,81
world,180,13,272
world_nether,-37,100,128
world,184,71,221
world,171,71,194
world,171,70,232
world,176,70,243
world,182,66,226
world,184,66,230
world,183,75,249
world,222,64,75
world_nether,-36,55,175
world,178,71,209
world,178,70,247
world,164,79,239
world,150,63,51
world,186,66,234
world,169,71,188
world,188,66,236
world,169,70,226
world,168,79,245
world,190,66,240
world,228,64,80
world,176,75,232
world,171,71,192
world,171,70,230
world,173,70,234
world,211,68,77
world,196,76,236
world,164,79,237
world,184,66,228
world,172,75,224
world,178,71,207
world,178,70,245
world,180,70,249
world,166,79,241
world,186,66,232
world,205,67,90
world,207,68,73
world,226,64,78
world_nether,-33,57,178
world,199,67,84
world,-9,14,41
world,186,80,245
world,174,70,237
world,162,79,233
world,182,66,224
world_nether,-30,47,170
world,175,80,222
world,176,70,241
world,214,64,66
world,2237,71,1846
world,180,80,233
world,168,70,225
world,170,71,191
world,170,70,229
world,189,66,239
world,176,65,250
world,195,71,34
world,172,70,233
world_nether,-22,57,185
world,213,68,87
world,181,66,237
world,239,65,-4
world,188,72,205
world,188,71,243
world,215,68,89
world,122,9,41
world,183,66,241
world,164,70,231
world,177,66,229
world,164,65,240
world,182,72,193
world_the_end,-65,67,-24
world,209,68,83
world_nether,-97,55,263
world,179,66,233
world,184,72,197
world,186,72,201
world,167,75,229
world,206,64,65
world,244,65,-12
world,191,76,241
world,211,68,85
world,217,63,44
world,2237,72,1846
world,165,70,234
world,167,70,238
world,66,13,42
world,-924,12,-5697
world,180,72,189
world,169,70,242
world,207,68,81
world,175,66,225
world,180,66,236
world,176,71,219
world,181,76,221
world,182,66,240
world,183,76,225
world,184,66,244
world,188,81,227
world,180,72,187
world,167,70,236
world,207,68,80
world,175,66,223
world,192,81,233
world,182,72,191
world,164,65,238
world,202,64,62
world,169,70,240
world,209,68,82
world_the_end,-62,61,-19
world,177,66,227
world,194,81,237
world,182,66,238
world,201,68,74
world,187,72,202
world,188,81,225
world,176,71,217
world,165,70,232
world,184,66,242
world_nether,-6,72,-16
world,224,64,83
world,190,81,229
world,165,65,241
world,183,72,194
world_nether,-25,60,174
world,172,71,209
world,172,70,247
world,-786,64,-5951
world,178,66,230
world,180,66,234
world,179,75,253
world_the_end,-64,61,-21
world,161,65,233
world,166,70,235
world,185,66,245
world,174,66,222
world,163,65,237
world,168,70,239
world,170,70,243
world,176,66,226
world,188,81,229
world,176,71,221
world,165,70,236
world,184,66,246
world,222,64,83
world_the_end,-63,60,-29
world,173,66,223
world,160,65,234
world,180,71,229
world,180,72,191
world,200,64,62
world,167,70,240
world,180,66,238
world_the_end,-65,61,-21
world,185,72,202
world,184,81,221
world,186,81,225
world,182,66,242
world,168,70,243
world,174,66,226
world,2117,80,2035
world,195,66,108
world,181,72,194
world,180,80,251
world,170,71,209
world,207,74,172
world,176,66,230
world,175,75,249
world,178,66,234
world,177,75,253
world,-787,61,-5950
world_the_end,93,49,0
world,183,72,198
world,188,72,209
world,196,67,234
world,164,70,235
world,183,66,245
world_the_end,-63,67,-22
world,161,65,237
world,181,63,29
world,166,70,239
world,195,66,107
world,176,66,228
world,181,72,192
world,180,80,249
world_nether,10,53,173
world,183,72,196
world,170,70,245
world,209,63,40
world,211,63,41
world,178,66,232
world,172,70,249
world,215,68,90
world,166,70,237
world,174,66,224
world,-784,62,-5956
world,1915,81,1639
world_nether,-11,73,48
world_nether,-48,90,-30
world,168,70,241
world,281,50,199
world,2153,100,2077
world,211,68,86
world,179,66,235
world,-94,11,42
world,181,66,239
world,186,72,203
world,206,64,66
world,-753,11,-5908
world,213,68,88
world,164,70,233
world,234,65,76
world,183,66,243
world,188,72,207
world,188,71,245
world,207,68,82
world,175,66,227
world,192,81,237
world,182,72,195
world,202,64,63
world,169,70,244
world,168,80,225
world,209,68,84
world_the_end,-62,60,-28
world,177,66,231
world,176,75,250
world,195,81,34
world,184,72,199
world,204,64,64
world,184,71,237
world,-153,11,45
world,177,66,223
world,-787,62,-5955
world,194,81,233
world,184,71,229
world,204,64,62
world,184,72,191
world,171,70,240
world,211,68,82
world,179,66,227
world,196,81,237
world,168,65,242
world,172,80,225
world,173,70,244
world,178,71,217
world_nether,-71,101,155
world,167,70,232
world,186,66,242
world,226,64,83
world,192,81,229
world,180,71,221
world,202,64,61
world,169,71,198
world,169,70,236
world,207,68,78
world,174,71,209
world,174,70,247
world,192,76,238
world,182,66,234
world,169,65,245
world,168,75,226
world,220,64,77
world,176,71,213
world,176,70,251
world,146,63,51
world,184,66,238
world,203,68,74
world,176,66,222
world,183,72,190
world,170,70,239
world,172,70,243
world,178,66,226
world,180,66,230
world,199,67,89
world,167,65,241
world,182,66,232
world,-148,14,39
world,220,64,76
world,201,67,90
world,222,64,78
world,176,70,249
world,178,70,253
world_nether,-48,90,-31
world,184,66,236
world,186,66,240
world,178,66,224
world,2231,64,1852
world,184,80,249
world,172,70,241
world,180,66,228
world,160,79,237
world,199,66,107
world,199,67,88
world,174,70,245
world,217,68,88
world_the_end,-86,68,-31
world,168,70,233
world,187,66,243
world_nether,-34,71,117
world,170,71,199
world,170,70,237
world,188,76,228
world,175,70,248
world,213,68,84
world,181,66,231
world,180,75,250
world,183,66,235
world,188,72,199
world,177,70,252
world,176,80,233
world,215,68,86
world,234,65,72
world,185,66,239
world,166,70,229
world,243,62,-12
world,190,71,241
world,172,70,245
world,192,76,240
world,199,66,109
world,180,66,232
world,199,67,90
world,220,64,78
world,168,75,228
world,174,70,249
world,176,70,253
world,182,66,236
world,-148,14,40
world,168,70,237
world,176,66,224
world,183,72,192
world,182,80,249
world,170,70,241
world,209,63,39
world,211,63,40
world,8,5,40
world,178,66,228
world,183,66,239
world,188,72,203
world,208,64,66
world,188,71,241
world,164,70,229
world,215,68,88
world,166,70,233
world,184,76,224
world,185,66,243
world,179,74,118
world,217,68,90
world,184,72,195
world,184,71,233
world,204,64,63
world,-153,11,44
world,171,70,244
world,170,80,225
world,173,70,248
world,211,68,84
world,179,66,231
world_nether,-50,101,-26
world,213,68,86
world,181,66,235
world,210,64,67
world,176,80,235
world_the_end,-63,67,-23
world,217,68,89
world_nether,46,72,-257
world,166,70,231
world,184,76,222
world,185,66,241
world,163,65,233
world,187,66,245
world,168,70,235
world_nether,-34,57,176
world,173,70,246
world_the_end,-64,67,-24
world,211,68,83
world,213,68,85
world,181,66,233
world,180,75,252
world,168,65,244
world,188,72,201
world,208,64,65
world,215,68,87
world,234,65,73
world,183,66,237
world,169,70,238
world,207,68,79
world,192,81,231
world,177,66,225
world,67,13,42
world,171,70,242
world,209,68,81
world,179,66,229
world,184,72,193
world,210,61,32
world,183,76,221
world,184,66,240
world,165,70,230
world,186,66,244
world,185,76,225
world,-754,13,-5904
world,167,70,234
world_nether,19,74,16
world,196,72,233
world,178,66,242
world,182,81,225
world,172,71,221
world,194,64,61
world,161,70,236
world,180,66,246
world_nether,26,79,-81
world,172,66,230
world,179,72,198
world,178,81,217
world,218,75,165
world,205,11,223
world,205,74,176
world,174,66,234
world,176,66,238
world,180,81,221
world,167,75,241
world,175,74,121
world_nether,-48,90,-29
world,181,66,249
world,180,76,230
world,170,66,226
world,169,75,245
world,208,65,59
world_nether,-145,85,46
world,177,72,194
world,176,80,251
world,182,72,205
world,181,81,224
world,163,75,233
world,202,64,67
world,219,75,168
world,188,67,226
world,187,76,245
world,277,66,155
world,207,68,87
world,209,68,89
world,228,65,75
world,176,76,222
world,177,66,241
world,2236,72,1847
world,184,72,209
world,184,71,247
world,204,64,69
world,179,66,245
world,160,70,235
world,164,70,241
world,172,66,228
world,177,72,192
world,176,80,249
world,179,72,196
world,178,80,253
world,-773,14,-5805
world,209,68,88
world,177,66,239
world,228,65,74
world_nether,-49,90,-30
world,179,66,243
world,204,64,68
world,184,72,207
world,184,71,245
world,206,64,70
world,173,74,118
world,192,67,232
world,160,70,233
world,211,68,90
world,162,70,237
world,181,66,247
world,205,68,84
world,173,66,231
world,193,63,34
world,190,81,241
world,180,72,199
world,180,71,237
world,200,64,64
world_the_end,-86,61,-31
world,166,80,229
world,207,68,86
world,-627,32,117
world,175,66,235
world_the_end,-62,60,-27
world,269,63,-17
world,202,64,66
world,219,75,166
world,168,75,242
world,176,72,191
world,176,71,229
world,171,66,227
world,160,70,237
world,179,66,247
world,184,71,249
world,172,80,245
world,180,76,232
world,170,66,228
world_nether,-100,55,259
world,175,74,122
world,175,72,192
world,174,80,249
world,200,64,66
world,180,71,241
world,217,75,166
world,188,67,228
world,207,68,88
world,226,65,74
world,175,66,239
world,176,76,224
world,177,66,243
world,204,64,70
world,281,66,161
world,209,68,90
world,176,72,195
world,176,71,233
world,196,64,63
world,203,68,84
world,171,66,231
world,188,81,241
world,178,72,199
world,164,80,229
world,205,68,86
world,173,66,235
world,224,65,72
world,-91,11,42
world,178,66,246
world,196,72,237
world,164,75,238
world,172,72,187
world,192,64,61
world,172,71,225
world,194,64,62
world,180,66,250
world,169,66,227
world,174,72,191
world,217,63,47
world,171,66,229
world,173,66,233
world,178,72,197
world,200,64,65
world,217,75,164
world,205,68,85
world,1767,70,1676
world,175,66,237
world,180,71,239
world,180,66,248
world,-764,16,-5913
world,213,63,45
world,193,67,237
world,194,67,33
world,-788,63,-5951
world,169,66,225
world,168,75,244
world,-762,17,-5912
world,176,72,193
world,176,71,231
world,215,63,46
world,180,81,223
world,-594,36,45
world,218,75,167
world,189,67,229
world,209,63,43
world,175,76,221
world,176,66,240
world,196,72,235
world,172,71,223
world,178,66,244
world,172,66,232
world,177,72,196
world,176,80,253
world,179,72,200
world,187,67,225
world_nether,-24,62,173
world,131,31,274
world,174,66,236
world,166,70,241
world,174,66,228
world,179,72,192
world,181,72,196
world,180,80,253
world,168,70,245
world,-895,10,-5768
world,209,63,41
world,176,66,232
world,195,66,109
world,180,76,224
world,181,66,243
world,162,70,233
world,232,65,76
world,186,71,245
world,213,68,90
world,164,70,237
world,183,66,247
world,172,66,224
world,196,67,236
world,182,72,199
world,202,64,64
world_the_end,-62,61,-18
world,168,80,229
world,209,68,86
world,177,66,235
world,-93,11,42
world,195,81,35
world,179,66,239
world_nether,-35,57,176
world,184,72,203
world,184,71,241
world,204,64,66
world,-153,11,46
world,206,64,68
world,211,68,88
world,230,65,74
world,178,71,229
world,165,70,240
world,173,66,227
world,172,75,246
world_the_end,-87,61,-32
world,180,72,195
world,200,64,63
world,180,71,233
world,207,68,84
world,175,66,231
world,192,81,241
world,184,72,201
world,204,64,65
world,189,76,241
world,209,68,85
world,211,68,87
world,179,66,237
world,165,75,229
world,206,64,67
world,232,65,75
world,213,68,89
world_nether,-36,94,-55
world,180,76,222
world,181,66,241
world,138,31,284
world,205,68,81
world,173,66,225
world,175,66,229
world,192,81,239
world,180,72,193
world,180,71,231
world,200,86,35
world,168,80,227
world,207,68,83
world,177,66,233
world,176,75,252
world,182,72,197
world,181,76,225
world,182,66,244
world,2038,82,1980
world,-594,22,45
world,215,63,44
world,195,67,233
world,163,70,234
world,184,66,248
world,165,70,238
world,160,65,236
world,183,72,200
world,211,63,42
world,178,66,236
world_nether,-92,89,140
world,184,81,223
world,-594,55,45
world,180,66,240
world,175,66,233
world,180,72,197
world,219,75,164
world,207,68,85
world,209,68,87
world,177,66,237
world,184,72,205
world,204,64,67
world,281,66,155
world_the_end,-65,67,-23
world,176,72,189
world,195,67,237
world,215,63,45
world,171,66,225
world,173,66,229
world,172,75,248
world,-84,12,48
world,198,86,35
world,191,67,229
world,211,63,43
world,178,66,240
world,-635,10,68
world,193,67,233
world,213,63,44
world,180,66,244
world,161,70,234
world,182,66,248
world,-763,13,-5923
world,207,63,41
world,174,66,232
world,181,72,200
world,180,81,219
world,188,76,244
world,209,63,42
world,176,66,236
world,237,54,46
world,182,81,223
world,164,75,232
world,180,66,242
world,199,68,76
world_nether,0,73,76
world,174,71,221
world,163,70,236
world,182,66,246
world,191,63,32
world,176,72,187
world,195,66,110
world,176,66,234
world,-627,10,65
world_the_end,94,49,0
world,181,72,198
world,180,81,217
world,207,74,176
world,188,76,242
world,178,66,238
world,164,75,230
world,183,72,202
world,184,81,225
world,177,74,121
world,183,66,249
world,164,70,239
world,172,66,226
world,171,75,245
world,268,62,6
world,179,72,194
world,168,71,209
world,205,74,172
world,174,66,230
world,173,75,249
world,192,67,230
world,211,68,89
world,230,65,75
world,179,66,241
world,186,72,209
world,206,64,69
world,-768,49,-5922
world_the_end,-4,62,0
world,162,70,235
world,181,66,245
world,271,66,159
world,178,72,207
world,-652,15,68
world,196,77,236
world,166,80,241
world,205,68,90
world,172,76,224
world,173,66,243
world,224,65,76
world,175,66,247
world,-785,64,-5955
world,180,71,249
world,240,63,24
world,168,80,245
world,174,72,199
world,180,67,220
world,284,64,158
world,201,68,86
world,169,66,235
world,186,81,245
world,176,71,241
world,196,64,66
world,162,80,233
world,164,80,237
world,203,68,88
world,171,66,239
world,176,66,250
world,195,72,34
world,2235,72,1844
world,172,72,195
world,172,71,233
world,199,68,84
world,167,66,231
world,172,66,242
world,177,72,206
world,176,81,225
world,174,66,246
world,192,72,237
world,180,81,233
world,168,72,187
world,168,71,225
world,178,66,252
world,-619,11,59
world,172,72,193
world,191,67,241
world,211,63,46
world,180,67,218
world,199,68,83
world,167,66,229
world,169,66,233
world,174,72,197
world,213,63,47
world,192,86,35
world,179,72,208
world,160,75,236
world,168,72,185
world,-789,62,-5952
world,173,76,225
world,174,66,244
world,180,81,231
world,176,66,248
world,175,72,200
world,181,67,221
world,282,64,155
world,170,66,236
world,188,72,227
world,176,81,223
world,195,77,233
world,184,76,248
world,172,66,240
world,177,66,251
world,176,76,232
world,199,63,40
world,168,66,232
world,173,72,196
world,168,72,189
world,168,71,227
world,174,66,248
world,176,66,252
world,180,81,235
world,189,67,241
world,277,38,223
world,165,66,229
world,170,66,240
world,177,72,208
world,195,77,237
world,172,66,244
world,171,76,225
world,2117,77,2035
world,192,72,239
world,273,66,164
world,166,66,232
world,184,72,223
world,194,62,22
world,191,77,229
world,179,67,221
world,278,64,155
world,199,63,41
world,-796,14,-5804
world,168,66,236
world,173,72,200
world,174,81,223
world,193,77,233
world,238,63,24
world,195,64,26
world,195,63,39
world,180,71,253
world,179,81,234
world,173,72,198
world,168,66,234
world,186,72,225
world,188,72,229
world,170,66,238
world,175,66,249
world,221,63,52
world,177,66,253
world,184,72,221
world,166,66,230
world,-753,11,-5912
world,171,66,241
world,176,72,205
world,175,81,224
world,178,72,209
world,164,80,239
world,183,76,249
world,203,68,89
world,224,65,77
world,173,66,245
world,271,66,161
world,180,72,213
world,180,71,251
world,172,72,197
world,211,63,47
world,213,63,48
world,2151,100,2077
world,199,68,85
world,167,66,233
world,169,66,237
world,-752,16,-5916
world,192,77,230
world,196,64,67
world,215,63,49
world,284,64,160
world,201,68,87
world,174,72,193
world,213,63,46
world,215,63,47
world,169,66,229
world,171,66,233
world,188,81,243
world,176,72,197
world,-783,61,-5956
world,215,75,164
world,164,80,231
world,184,67,222
world,203,68,85
world,175,76,225
world,176,66,244
world,178,66,248
world,164,75,240
world,172,72,189
world,211,63,45
world,180,66,252
world,172,66,236
world,-594,48,45
world,216,75,167
world,185,67,225
world,173,76,221
world,174,66,240
world,192,72,231
world,168,72,181
world,168,66,228
world,173,72,192
world,172,80,249
world,194,62,21
world,192,67,240
world,170,66,232
world,175,72,196
world,177,72,200
world,176,81,219
world,183,67,221
world,174,66,238
world,192,72,229
world,176,66,242
world,194,72,233
world,180,81,225
world,175,72,194
world,175,74,123
world,133,11,38
world,170,66,230
world,177,72,198
world,176,81,217
world,179,63,30
world,-848,11,-5935
world,216,75,165
world,172,66,234
world,228,65,77
world,177,66,245
world,165,75,241
world,172,80,247
world,192,67,238
world,179,66,249
world,168,66,226
world,224,65,73
world,173,66,237
world,178,72,201
world,180,72,205
world,200,64,67
world,217,75,168
world,-924,10,-5697
world,185,76,245
world,205,68,87
world,207,68,89
world,175,66,241
world,226,65,75
world,161,75,233
world,163,75,237
world,279,66,161
world,182,72,209
world,-751,16,-5915
world,170,66,234
world,188,72,225
world,172,66,238
world,190,72,229
world,176,81,221
world,217,61,-15
world,278,63,-12
world,184,76,246
world,174,66,242
world,192,72,233
world,160,75,234
world,179,72,206
world,173,72,194
world,179,66,253
world,168,66,230
world,175,72,198
world,180,72,209
world,161,75,237
world,226,65,77
world,175,66,245
world,168,80,243
world,177,66,249
world,176,76,230
world,215,63,48
world,196,64,65
world,284,64,156
world,201,68,85
world,171,66,237
world,-795,14,-5803
world,176,71,239
world,178,72,205
world,196,77,234
world,215,75,168
world,203,68,87
world,259,63,-17
world,205,68,89
world,224,65,75
world,172,76,222
world,173,66,241
world,271,66,157
world,168,80,241
world,207,68,90
world,177,66,247
world,197,63,38
world,182,71,249
world,171,74,120
world,170,80,245
world,179,66,251
world,199,63,39
world,184,67,224
world,203,68,86
world,171,66,235
world,188,81,245
world,178,72,203
world,178,71,241
world,271,66,155
world,198,64,66
world,215,75,166
world,164,80,233
world,2117,78,2037
world,205,68,88
world,224,65,74
world,173,66,239
world,175,66,243
world,180,72,207
world,172,72,191
world,172,71,229
world,174,72,195
world,201,68,84
world,169,66,231
world,189,63,34
world,176,72,199
world,176,14,257
world,176,71,237
world,196,64,64
world,168,72,183
world,176,66,246
world,194,72,237
world,277,66,162
world,170,71,225
world,139,11,42
world,178,66,250
world,180,76,252
world_nether,-2,72,-7
world,168,66,244
world,188,73,201
world,210,65,67
world,176,81,235
world,164,66,236
world,-594,21,45
world,171,74,128
world,166,66,240
world,194,62,23
world,182,61,4
world,-594,53,45
world,238,63,25
world,185,77,225
world,175,67,221
world,195,63,41
world,192,82,231
world,199,68,90
world,174,71,249
world,192,77,240
world,168,76,228
world,2004,84,1904
world,176,71,253
world,-640,12,72
world,192,82,229
world_nether,-37,51,166
world,180,72,221
world,219,63,53
world,221,63,54
world,194,82,233
world,164,66,234
world,202,65,61
world,169,66,245
world,168,76,226
world_nether,26,73,21
world,176,72,213
world,176,71,251
world,215,63,51
world,-864,15,-5774
world,210,61,41
world,178,72,217
world,-781,60,-5956
world,165,66,237
world,170,72,201
world,209,63,48
world,211,63,49
world,167,66,241
world,172,72,205
world,174,72,209
world,192,77,238
world,213,63,50
world,199,68,89
world,184,77,222
world,245,63,-10
world,168,72,197
world,187,67,245
world,228,65,-12
world,214,64,90
world,163,66,233
world,176,72,217
world,215,63,52
world,188,82,225
world,190,82,229
world,219,63,54
world_nether,32,72,44
world,172,72,209
world,172,71,247
world,213,63,51
world,179,76,253
world,3,5,41
world,212,64,90
world,161,66,233
world,168,72,201
world,-787,61,-5952
world,163,66,237
world,251,12,222
world,165,66,241
world,208,65,67
world,188,73,205
world,188,72,243
world,281,63,155
world,164,71,231
world,243,63,-10
world,210,65,69
world,185,67,245
world_nether,-28,59,174
world,195,72,37
world,163,66,235
world,170,72,203
world,276,64,162
world,165,66,239
world,182,81,249
world,172,72,207
world,172,71,245
world,-848,10,-5936
world,217,61,-16
world,164,71,229
world,184,77,224
world,186,64,63
world,210,65,68
world,137,30,284
world,168,72,199
world,252,12,223
world,220,62,30
world,188,73,203
world,188,72,241
world_nether,-99,39,273
world,177,63,32
world,192,82,233
world,162,66,234
world,-180,12,37
world,202,65,62
world,221,63,55
world,257,63,-7
world,169,72,202
world,267,63,-20
world,194,82,237
world,164,66,238
world,184,73,195
world,184,72,233
world,204,65,63
world,170,81,225
world,182,72,221
world,164,66,230
world,221,63,53
world,204,65,61
world,223,63,54
world,1767,74,1676
world,196,82,233
world,166,66,234
world,184,72,225
world,173,74,127
world,172,81,221
world,173,66,249
world,180,72,217
world,219,63,52
world,188,67,242
world,213,63,49
world,194,64,67
world,160,80,235
world,199,68,87
world,-648,20,68
world,169,66,241
world,174,72,205
world,174,74,129
world,176,72,209
world,215,63,50
world,181,76,249
world,201,68,89
world,161,28,254
world,171,66,245
world,210,61,40
world,188,77,226
world,209,63,47
world,211,63,48
world,216,65,71
world,216,64,90
world,165,66,233
world,167,66,237
world,184,81,247
world,172,72,201
world_nether,3,45,73
world,162,80,237
world,201,68,88
world,284,64,162
world,169,66,239
world,176,72,207
world,164,80,241
world,203,68,90
world,171,66,243
world,173,66,247
world,271,66,163
world,165,66,231
world,172,72,199
world,172,71,237
world,199,68,86
world,167,66,235
world,184,81,245
world,187,63,35
world,194,64,66
world,192,77,232
world,160,80,233
world,192,72,241
world,168,72,191
world,168,71,229
world,-780,60,-5955
world,195,72,35
world,220,62,29
world,168,66,238
world,170,66,242
world,174,81,225
world,172,66,246
world,172,72,203
world,172,71,241
world,199,68,88
world,167,66,239
world,184,81,249
world,174,74,131
world_nether,4,77,77
world,281,48,199
world,160,80,237
world,201,68,90
world,169,66,243
world_nether,3,45,72
world_nether,-92,86,140
world,139,30,284
world,168,72,195
world,188,77,228
world,176,67,220
world,165,66,235
world,188,73,199
world,176,81,233
world,234,66,72
world_nether,-50,89,-22
world,190,72,241
world,284,52,171
world,166,71,229
world,219,61,-16
world,204,65,62
world_nether,-49,89,-21
world,171,72,202
world,261,63,7
world,167,28,284
world,196,82,237
world,-786,61,-5951
world,184,72,229
world,166,66,238
world,168,66,242
world,172,81,225
world,180,76,250
world_nether,-26,61,175
world,176,81,231
world,172,66,248
world,168,72,193
world,173,74,128
world,172,81,223
world_nether,-45,90,-14
world,196,82,235
world,168,66,240
world,193,77,237
world_nether,-30,50,170
world,170,66,244
world,169,76,225
world,188,73,197
world,195,63,40
world,164,66,232
world,240,63,25
world,188,67,244
world,187,77,225
world,189,77,229
world,177,67,221
world,274,64,155
world,166,66,236
world_nether,32,72,45
world,176,71,249
world,178,71,253
world,177,81,234
world,180,72,219
world,188,77,242
world,207,75,176
world,182,12,280
world,164,76,230
world_nether,33,72,44
world,183,73,202
world,182,82,221
world_nether,25,75,-86
world,211,63,52
world,184,82,225
world,171,76,245
world,205,75,172
world,173,76,249
world_the_end,-965,51,-357
world,212,65,75
world,181,73,198
world,180,82,217
world,168,72,209
world,-839,11,-5828
world,186,73,209
world,185,82,228
world,206,65,69
world,192,68,230
world,277,63,159
world,251,63,82
world_nether,-82,32,274
world,241,62,-15
world,208,64,90
world,164,71,239
world,183,67,249
world,240,63,27
world,-785,62,-5956
world,177,67,237
world,182,73,201
world,249,63,80
world,184,73,205
world,183,82,224
world,177,63,34
world,277,63,157
world,162,71,233
world,232,66,76
world,180,77,224
world,251,63,81
world,208,65,70
world,282,47,198
world,196,68,236
world,217,61,-17
world,281,63,161
world,164,71,237
world,166,71,241
